PK	NOMBRE	DESCRIPCION-ENTIDAD	HORARIO	EQUIPAMIENTO	TRANSPORTE	DESCRIPCION	ACCESIBILIDAD	CONTENT-URL	NOMBRE-VIA	CLASE-VIAL	TIPO-NUM	NUM	PLANTA	PUERTA	ESCALERAS	ORIENTACION	LOCALIDAD	PROVINCIA	CODIGO-POSTAL	BARRIO	DISTRITO	COORDENADA-X	COORDENADA-Y	LATITUD	LONGITUD	TELEFONO	FAX	EMAIL	TIPO	
4556653	Instalaci�n Deportiva Municipal B�sica Ambulatorio (El Paraiso)			1 Pista de f�tbol sala2 Pistas de baloncesto5 Pistas de petancaSkatepark	Metro: SimancasBus:  4 , 38 , 48 , 70 , 109		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0822414d35e1110VgnVCM1000000b205a0aRCRD	AJOFRIN	CALLE	V	s/n					MADRID	MADRID	28037	AMPOSTA	SAN BLAS-CANILLEJAS	447036	4475393	40.425607242600144	-3.6256685841403025				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
5695851	Instalaci�n Deportiva Municipal B�sica Americio			1 Pista de baloncesto.	Bus: 85 , 123.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=061c880b0aab8210VgnVCM2000000c205a0aRCRD	AMERICIO	CALLE	V	s/n					MADRID	MADRID	28021	BUTARQUE	VILLAVERDE	442134	4467729	40.356238545684384	-3.6827549805431934				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
6310149	Instalaci�n Deportiva Municipal B�sica Ana Tutor			1 Pista de patinaje1 Pista de f�tbol-sala	Metro: Avda. de la Ilustraci�nBus: 133, 49, 64, 83		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bce62b6315d35310VgnVCM2000000c205a0aRCRD	CARDENAL HERRERA ORIA	AVENIDA	V	216					MADRID	MADRID	28034	VALVERDE	FUENCARRAL-EL PARDO	441817	4482467	40.49087287315406	-3.6865580970863947				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4584548	Instalaci�n Deportiva Municipal B�sica And�valo			1 Pista de balonmano	Bus: 102 , 103 , 111		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8c6ed32dd2c2110VgnVCM1000000b205a0aRCRD	ANDEVALO	CALLE	V	6				Aparcamiento	MADRID	MADRID	28053	ENTREVIAS	PUENTE DE VALLECAS	443382	4469736	40.374404666864585	-3.668237382541929				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4547544	Instalaci�n Deportiva Municipal B�sica Anfevi			Pista de f�tbol sala2 Pistas de baloncesto	Metro: ArtillerosBus: 20 , 30 , 32 , 71 , 100 , 140.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3efff1c446391110VgnVCM2000000c205a0aRCRD	HACIENDA DE PAVONES	CALLE	V	127				Posterior	MADRID	MADRID	28030	VINATEROS	MORATALAZ	445796	4472941	40.403438145048085	-3.6400762544982834				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4527275	Instalaci�n Deportiva Municipal B�sica Aniceto Marinas			1 Pista de Baloncesto	Bus: 41 , 46 , 75		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20f7c57598ee0110VgnVCM1000000b205a0aRCRD	ANICETO MARINAS	CALLE	V	106					MADRID	MADRID	28008	CASA DE CAMPO	MONCLOA-ARAVACA	437884	4476086	40.43121588404326	-3.7336179867525616				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4528176	Instalaci�n Deportiva Municipal B�sica Antonio Machado			1 Pista de Baloncesto	Metro: ValdezarzaBus: 126 , 127 , 132		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b37f532996ef0110VgnVCM1000000b205a0aRCRD	ANTONIO MACHADO	CALLE	V	14				Posterior	MADRID	MADRID	28035	VALDEZARZA	MONCLOA-ARAVACA	439149	4479944	40.46606393146319	-3.71907563377333				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4548451	Instalaci�n Deportiva Municipal B�sica Antonio Pirala			1 Pista de f�tbol sala2 Pistas de baloncesto	Metro: Ventas , El Carmen.Bus: 12 , 21 , 38 , 53 , 106 , 110 , 146 , 210		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70b945dbd6891110VgnVCM1000000b205a0aRCRD	ANTONIO PIRALA	CALLE	V	s/n					MADRID	MADRID	28017	VENTAS	CIUDAD LINEAL	444154	4475985	40.43075144945157	-3.6596933792999025				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4557447	Instalaci�n Deportiva Municipal B�sica Arcaute			1 Pista polideportiva (con marcajes de f�tbol sala, tenis y baloncesto)	Bus: 77		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59b6957e54ae1110VgnVCM1000000b205a0aRCRD	INVIERNO	AVENIDA	V	1					MADRID	MADRID	28022	REJAS	SAN BLAS-CANILLEJAS	451202	4477365	40.443627672731296	-3.576711464888384				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4556739	Instalaci�n Deportiva Municipal B�sica Arcos de Jal�n			1 Pista polideportiva2 Pistas de baloncesto1 Pista de voleibol1 Pista de patinaje	Metro: San BlasBus: 4 , 38 , 48 , 140 , 153		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=352e8c86d45e1110VgnVCM1000000b205a0aRCRD	ARCOS DE JALON	CALLE	V	s/n				c/v Albericia	MADRID	MADRID	28037	ARCOS	SAN BLAS-CANILLEJAS	447860	4475237	40.42425405686439	-3.6159424880881414				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje	 
4670017	Instalaci�n Deportiva Municipal B�sica Arequipa			2 pistas de bolos y petanca	Metro: Mar de CristalBus: 87 , 104 , 112 , 120 , 125 , 172		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=88e2d141f97c5110VgnVCM1000000b205a0aRCRD	AREQUIPA	CALLE	V	12					MADRID	MADRID	28043	CANILLAS	HORTALEZA	445828	4479998	40.468885518432465	-3.6390339556431943				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4543757	Instalaci�n Deportiva Municipal B�sica Arganda			1 Pista de F�tbol-Sala	Metro: Pir�midesBus: 18 , 34 , 36 , 116 , 118 , 119Renfe: Pir�mides		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4cd10cd0d5471110VgnVCM1000000b205a0aRCRD	ARGANDA	CALLE	V	10					MADRID	MADRID	28005	ACACIAS	ARGANZUELA	439912	4472408	40.40011363617556	-3.7080977455472133				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4580352	Instalaci�n Deportiva Municipal B�sica Arjona			1 Campo de F�tbol	Metro: LagunaBus: 31 , 55 , 138 , 139.Renfe: Laguna.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01aef0716c2b2110VgnVCM1000000b205a0aRCRD	CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN	CALLE	V	11					MADRID	MADRID	28047	LUCERO	LATINA	436579	4472630	40.39998426244181	-3.7486569900905633				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4548716	Instalaci�n Deportiva Municipal B�sica Arriaga			2 Pistas de baloncesto1 Pista de f�tbol sala	Bus: 15 , 28 , 106 , 109 , 110 , 113		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82f65e9248c91110VgnVCM1000000b205a0aRCRD	DAROCA	AVENIDA	V	95					MADRID	MADRID	28017	PUEBLO NUEVO	CIUDAD LINEAL	445589	4475346	40.425090271008656	-3.6427216652412877				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
6349189	Instalaci�n Deportiva Municipal B�sica Arroyo Belincoso			2 Pistas baloncesto1 Pista f�bol-sala	Metro: Pavones, VinaterosBus: 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e812bcfa0b606310VgnVCM1000000b205a0aRCRD	DOCTOR GARCIA TAPIA	AVENIDA	V	76				c/v calle Arroyo Belincoso	MADRID	MADRID	28030	MARROQUINA	MORATALAZ	444743	4473697	40.41206030334087	-3.6512840783264453				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4547664	Instalaci�n Deportiva Municipal B�sica Arroyo Fontarr�n			Pista de f�tbol sala	Metro: PavonesBus: 8 , 20 , 30 , 54 , 63 , 71 , 100 , 140 , 142 , 144 , 145.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=06d0c9ba6f391110VgnVCM2000000c205a0aRCRD	ARROYO FONTARRON	CALLE	V	381					MADRID	MADRID	28030	PAVONES	MORATALAZ	446067	4472082	40.39571737351038	-3.6368098584337534				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4549867	Instalaci�n Deportiva Municipal B�sica Arroyo Media Legua			1 Campo de f�tbol2 Pistas de f�tbol sala1 Pista de baloncesto	Bus: 71 , 110 , 113 , 210		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=140a5e8f052a1110VgnVCM1000000b205a0aRCRD	ARROYO DE LA MEDIA LEGUA	INST. DEPORTIVA BASICA	T						MADRID	MADRID			DISTRITO	444971	4474852	40.42248384692211	-3.6486800873073397				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4643501	Instalaci�n Deportiva Municipal B�sica Arroyo de Opa�el			1 Pista polideportiva	Metro: Plaza El�pticaBus: 55 , 60 , 116 , 155.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d06f941b73305110VgnVCM1000000b205a0aRCRD	ARROYO OPA�EL	CALLE	V	12					MADRID	MADRID	28019	OPA�EL	CARABANCHEL	439076	4471126	40.38849471888208	-3.717872942583152				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4560369	Instalaci�n Deportiva Municipal B�sica Aster			1 Pista de F�tbol-Sala	Bus: 7 , 11 , 40 , 87		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=844fcc390c802110VgnVCM1000000b205a0aRCRD	ASTER	AVENIDA	V	54		Posterior			MADRID	MADRID	28016	HISPANOAMERICA	CHAMARTIN	443730	4478839	40.45643308528734	-3.664945117466593				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
5716920	Instalaci�n Deportiva Municipal B�sica Auditorio de Chamart�n			Pista de Baloncesto	Metro: Cruz del RayoBus: 1 , 9 , 29 , 52 , 73.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f969f99d08129210VgnVCM1000000b205a0aRCRD	JOAQUIN RODRIGO	PLAZA	V	1					MADRID	MADRID	28002	CIUDAD JARD�N	CHAMARTIN	442574	4477426	40.44549718316204	-3.677183546596661				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4547666	Instalaci�n Deportiva Municipal B�sica Auditorio de Moratalaz			1 Pista de f�tbol sala 2 Tenis de mesa	Metro: PavonesBus: 8 , 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f36c9ba6f391110VgnVCM2000000c205a0aRCRD	HACIENDA DE PAVONES	CALLE	V	209					MADRID	MADRID	28030	VINATEROS	MORATALAZ	446047	4472715	40.40142760716397	-3.6370875655785446				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4547674	Instalaci�n Deportiva Municipal B�sica Avenida Moratalaz M-30			1 Pista de patinaje1 Pista de baloncesto	Metro: EstrellaBus: 8 , 20 , 30 , 32 , 113		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=428ac1f812491110VgnVCM2000000c205a0aRCRD	RAMON ARECES	CALLE	V	1				frente Avda. Moratalaz, 13	MADRID	MADRID	28030	FONTARRON	MORATALAZ	443903	4473461	40.40799695992161	-3.6624292972075247				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje	 
4542915	Instalaci�n Deportiva Municipal B�sica Avenida San Luis I			2 Tenis de mesa	Metro: HortalezaBus: 9 , 72 , 107 , 125 , 172		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8bef12fa4f61110VgnVCM1000000b205a0aRCRD	SAN LUIS	AVENIDA	V	(frente al n� 86)					MADRID	MADRID	28033	PINAR DEL REY	HORTALEZA	444566	4480535	40.47176777610935	-3.6552344080978387				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4546485	Instalaci�n Deportiva Municipal B�sica Avenida de Burgos			7 Pistas de P�del	Metro: Bamb�Bus: 80 , 129, 150, 174.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b781021e8d81110VgnVCM1000000b205a0aRCRD	BURGOS	AVENIDA	V	18					MADRID	MADRID	28036	CASTILLA	CHAMARTIN	442738	4480806	40.475966086104684	-3.6755548165742606				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4541420	Instalaci�n Deportiva Municipal B�sica Ayacucho			1 pista de baloncesto	Metro: Mar de Cristal.Bus: 87 , 112 , 120 , 125 , 153 , 172.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8fc5bca369a51110VgnVCM1000000b205a0aRCRD	NEVADO DEL RUIZ	CALLE	V	2					MADRID	MADRID	28033	PINAR DEL REY	HORTALEZA	446146	4480096	40.46980031598844	-3.6352736110765864				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
11080873	Instalaci�n Deportiva Municipal B�sica Bacares			Roc�dromo. Workout	Metro: ManoterasBus: 7 , 29 , 107 , 125 , 129		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1150d952c30de610VgnVCM1000001d4a900aRCRD	BACARES	CALLE	V	9					MADRID	MADRID	28033	APOSTOL SANTIAGO	HORTALEZA	443851	4480837	40.476321176468005	-3.6624133831469945				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4543101	Instalaci�n Deportiva Municipal B�sica Bacares (f�tbol)			1 Campo de f�tbol-sala pavimentado1 Pista de voleibol1 Pista de minibaloncesto1 Pista de patinaje1 Pista de skate	Metro: ManoterasBus: 7 , 29 , 107 , 125 , 129		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b9ed7874b8f61110VgnVCM1000000b205a0aRCRD	BACARES	CALLE	V	27					MADRID	MADRID	28033	APOSTOL SANTIAGO	HORTALEZA	443734	4480962	40.47743047451657	-3.663819108324953				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4556115	Instalaci�n Deportiva Municipal B�sica Bah�a de Santander II			1 Pista de f�tbol sala	Bus: 105 , 112 , 115 , 151.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=660c90270a0e1110VgnVCM1000000b205a0aRCRD	BAHIA DE SANTANDER	CALLE	V	64					MADRID	MADRID	28042	CORRALEJOS	BARAJAS	449627	4479571	40.46527791543298	-3.594188775058509				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4548713	Instalaci�n Deportiva Municipal B�sica Barcel�			1 Pista Polideportiva	Metro: Tribunal , Alonso Mart�nez.Bus: 3 , 21 , 37 , 40 , 149		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5875169c57c91110VgnVCM2000000c205a0aRCRD	BARCELO	PLAZA	V	S/N					MADRID	MADRID	28004	JUSTICIA	CENTRO	440674	4475361	40.42677040240585	-3.699382450864087				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4541265	Instalaci�n Deportiva Municipal B�sica Barrio El Querol - Spartak de Manoteras			1 Campo de f�tbol 11	Bus: 7 , 29 , 129		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9509f65195a51110VgnVCM1000000b205a0aRCRD	TIJOLA	CALLE	V	1					MADRID	MADRID	28033	APOSTOL SANTIAGO	HORTALEZA	444121	4481332	40.480800850285206	-3.659267661643925				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4561081	Instalaci�n Deportiva Municipal B�sica Barrio Goya			1 Campo de f�tbol	Bus: 17 , 25 , 50 , 119 , 138.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e904184a5b902110VgnVCM1000000b205a0aRCRD	SEPULVEDA	CALLE	V	9					MADRID	MADRID	28011	LOS CARMENES	LATINA	437472	4473065	40.40397057983696	-3.7381774083975357				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4547653	Instalaci�n Deportiva Municipal B�sica Barrio IV			2 Pistas baloncesto1 Pista f�bol-sala	Metro: PavonesBus: 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=945663952e391110VgnVCM2000000c205a0aRCRD	LUIS DE HOYOS SAINZ	CALLE	V	150					MADRID	MADRID	28030	PAVONES	MORATALAZ	446307	4472858	40.40272360732888	-3.6340475890184556				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4542627	Instalaci�n Deportiva Municipal B�sica Barrio de Las C�rcavas			Pista de skate	Bus: 87		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34eba9e48ae61110VgnVCM1000000b205a0aRCRD	MONTORO	CAMINO	V	4					MADRID	MADRID	28055	VALDEFUENTES	HORTALEZA	446406	4481229	40.48002694808795	-3.6322988549742967				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
6308361	Instalaci�n Deportiva Municipal B�sica Barrio de Santa Ana - Andr�s Navarrete			Campo de f�tbol 11 (c�sped artificial). Campo de f�tbol 7 (c�sped artificial). 2 pistas de bolos y petanca.	Metro: FuencarralBus: 66 , 137		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f876d9359e735310VgnVCM2000000c205a0aRCRD	HOSPITALET DE LLOBREGAT	CALLE	V	11					MADRID	MADRID	28034	VALVERDE	FUENCARRAL-EL PARDO	441133	4482878	40.49452475361937	-3.6946653699300733				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4555292	Instalaci�n Deportiva Municipal B�sica Barrio del Aeropuerto			1 Campo de f�tbol 1 Pista polideportiva (con marcajes de f�tbol sala y baloncesto)2 Tenis de mesa	Metro: El Capricho , Alameda de OsunaBus: 101 , 112 , 114 , 115 , 151		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=43ea70af27fd1110VgnVCM1000000b205a0aRCRD	MEDINA DE POMAR	CALLE	V	14					MADRID	MADRID	28042	AEROPUERTO	BARAJAS	450444	4478002	40.45120159850761	-3.5844180853262886				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4549165	Instalaci�n Deportiva Municipal B�sica Bater�as - Barrio Alegr�a			1 Pista de f�tbol sala1 Pista de baloncesto1 Pista de patinaje	Metro: Barrio de la Concepci�n Bus: 11 , 21 , 48 , 53 , 70 , 122 , 146		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d2677e116d91110VgnVCM1000000b205a0aRCRD	JUAN P�REZ Z��IGA	CALLE	V	s/n				Bater�as, 2	MADRID	MADRID	28027	CONCEPCION	CIUDAD LINEAL	445139	4477155	40.44135712495445	-3.6481826411853				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4642682	Instalaci�n Deportiva Municipal B�sica Belzunegui			1 Pista de baloncesto	Metro: San Francisco , Pan Bendito.Bus: 47 , 108 , 118 , 121 , 131 , 155		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6649adbecef4110VgnVCM1000000b205a0aRCRD	BELZUNEGUI	CALLE	V					c/v Berrioplana	MADRID	MADRID	28025	PUERTA BONITA	CARABANCHEL	437258	4469625	40.37487463533173	-3.739061311753124				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4555851	Instalaci�n Deportiva Municipal B�sica Bolera de la Mancha			2 Pistas de tenis de mesa.	Metro: AlmendralesBus: 6, 18 , 22 , 23 , 59 , 76 , 78 , 79 , 85 , 86 , 123.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3ada2c4720e1110VgnVCM1000000b205a0aRCRD	TOMELLOSO	CALLE	V	21				Pr�ximo a la Av. de C�rdoba (P.D. Almendral)	MADRID	MADRID	28026	ALMENDRALES	USERA	440809	4470450	40.3806576674271	-3.6986108300552756				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
52832	Instalaci�n Deportiva Municipal B�sica Boston			1 Pista polideportiva cubierta (con marcajes de baloncesto, f�tbol sala y balonmano)1 Tenis de Mesa	Metro: Parque de las AvenidasBus: 43 , 48 , 53 , 74		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9386395961e4f010VgnVCM2000000c205a0aRCRD	BOSTON	CALLE	V	1					MADRID	MADRID	28028	GUINDALERA	SALAMANCA	443456	4476508	40.43729691048299	-3.6666902012771763			cdbreogan@gmail.com	/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4548594	Instalaci�n Deportiva Municipal B�sica Brasil - General Yag�e			Pista de futbol-sala	Metro: CuzcoBus: 5 , 27, 40, 126 , 147, 149		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=55851b40e9891110VgnVCM2000000c205a0aRCRD	BRASIL	AVENIDA	V	19				c/v C/ General Yag�e	MADRID	MADRID	28020	CASTILLEJOS	TETUAN	441297	4478957	40.45732746079714	-3.693648871749584				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
5940746	Instalaci�n Deportiva Municipal B�sica Briviesca			2 Pista de baloncesto2 Pista de p�del	Metro: Pinar de Chamart�nBus: 29 , 125 , 129 , 150.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cbb9256c6bed210VgnVCM1000000b205a0aRCRD	BRIVIESCA	CALLE	V	4					MADRID	MADRID	28033	COSTILLARES	CIUDAD LINEAL	443612	4481660	40.48183793645468	-3.6665879427690853				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPadel	 
4548441	Instalaci�n Deportiva Municipal B�sica Brujas			1 Pista de f�tbol sala.	Metro: PavonesBus: 8 , 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a1a83dbd6891110VgnVCM2000000c205a0aRCRD	BRUJAS	CALLE	V	32				esquina C/ Hacienda de Pavones	MADRID	MADRID	28030	PAVONES	MORATALAZ	446795	4472491	40.39944882958802	-3.6282662898026583				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
