PK	NOMBRE	DESCRIPCION-ENTIDAD	HORARIO	EQUIPAMIENTO	TRANSPORTE	DESCRIPCION	ACCESIBILIDAD	CONTENT-URL	NOMBRE-VIA	CLASE-VIAL	TIPO-NUM	NUM	PLANTA	PUERTA	ESCALERAS	ORIENTACION	LOCALIDAD	PROVINCIA	CODIGO-POSTAL	BARRIO	DISTRITO	COORDENADA-X	COORDENADA-Y	LATITUD	LONGITUD	TELEFONO	FAX	EMAIL	TIPO	
169920	Embajada de Mali				Metro: Rep�blica Argentina (l�nea 6), Cruz del Rayo (l�nea 9), Nuevos Ministerios (l�neas, 6, 8 y 10).  Bus: 51, 7, 16, 19.  Cercan�as Renfe: Nuevos Ministerios (l�neas C1, C2, C3, C4, C7, C10, Regional).  Bicimad: Estaci�n 137 (plaza de la Rep�blica Argentina, 6).	Secci�n consular: Calle Rodriguez Mar�n, 15 (entrada por avenida Doctor Arce 18).	3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=58e6085f5181c010VgnVCM1000000b205a0aRCRD	SERRANO	CALLE	V	174					MADRID	MADRID	28002	EL VISO	CHAMARTIN	441994	4477621	40.447224313873804	-3.6840241406946985		914 351 516	info@embajadademali.es	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7965	Embajada de Malta				Metro: Rub�n Dar�o (l�nea 5), Gregorio Mara��n (l�neas 7, 10).  Bus: 16, 5, 61, 147, 40, 7, 14, 150, 27, 45.  Bicimad: Estaci�n 141 (Paseo Castellana, 43).  Aparcamiento: Serrano I (62) calle Serrano entre Hermanos Becquer y Marqu�s de Villamejor.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf21f3216571c010VgnVCM1000000b205a0aRCRD	CASTELLANA	PASEO	V	45	6	DERECHA			MADRID	MADRID	28046	ALMAGRO	CHAMBERI	441505	4476346	40.4357025961309	-3.6896772816624206	913 913 061	913 913 066	maltaembassy.madrid@gov.mt	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7900	Embajada de Marruecos				Metro: Concha Espina (l�nea 9).  Bus: 51, 7.  Bicimad: Estaci�n 148 (calle Serrano, 210).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5241f3216571c010VgnVCM1000000b205a0aRCRD	SERRANO	CALLE	V	179					MADRID	MADRID	28002	EL VISO	CHAMARTIN	442196	4478074	40.44943613336201	-3.682966115908703	915 631 090	915 617 887	simafa1@infonegocio.com	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7901	Embajada de Mauritania				Bus: 137, 82.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e451f3216571c010VgnVCM1000000b205a0aRCRD	PIEDRALAVES	CALLE	V	4	Baja				MADRID	MADRID	28035	CIUDAD UNIVERSITARIA	MONCLOA-ARAVACA	438245	4479459	40.46350997750835	-3.7284137219262607	915 757 006 / 915 757 007	914 359 531	ambarim@embajadamauritania.es	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
6327335	Embajada de Moldavia				Metro: Cuzco (l�nea 10), Plaza de Castilla (l�neas 1, 9, 10).  Bus: 147, 27, 5, 11, 40.  Bicimad: Estaci�n 157 (paseo de la Castellana, 164).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f089749e94f95310VgnVCM2000000c205a0aRCRD	CASTELLANA	PASEO	V	178	5	D			MADRID	MADRID	28046	NUEVA ESPA�A	CHAMARTIN	441575	4479134	40.4608230762265	-3.689108497357059	918 287 989	917 045 029	madrid@mfa.md	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
10894446	Embajada de Montenegro				Metro: Retiro (l�nea 2).  Autobus: 2, 20, 28, 1, 19, 51, 74, 9.  Bicimad: Estaci�n 102 (calle Alcal�, 95).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72b8c7d6b1a09610VgnVCM1000001d4a900aRCRD	ALCALA	CALLE	V	89	Bajo	izquierda			MADRID	MADRID	28009	RECOLETOS	SALAMANCA	441873	4474703	40.42093283981246	-3.685179596781701	910 665 164	915 026 152	spain@mfa.gov.me	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
20622	Embajada de Mozambique				Metro: Concha Espina (l�nea 9), Santiago Bernabeu (l�nea 10) y Nuevos Ministerios (l�neas 6, 8 y 10).  Bus: 51, 7.  Cercan�as Renfe: Nuevos Ministerios (l�neas C1, C2, C3, C4, C7, C10, Regional).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=980d7d448b51c010VgnVCM2000000c205a0aRCRD	ALFONSO RODRIGUEZ SANTAMARIA	CALLE	V	8					MADRID	MADRID	28002	EL VISO	CHAMARTIN	441906	4477816	40.44897315044939	-3.685084095674594	915 773 682	915 776 705	embamoc.madrid@hotmail.com	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7902	Embajada de M�xico				Metro: Sevilla (l�nea 2).  Bus: 53, 002, M1, 15, 20.  Bicimad: Estaci�n 29 (calle Marqu�s de Cubas, 25).  Aparcamiento: Cortes (46), plaza de las Cortes.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7761f3216571c010VgnVCM1000000b205a0aRCRD	SAN JERONIMO	CARRERA	V	46					MADRID	MADRID	28014	CORTES	CENTRO	440838	4474170	40.41605298613373	-3.697338423479512	913 692 814	914 202 292	embamex@embamex.es	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7958	Embajada de M�naco				Metro: Retiro (l�nea 2), Serrano (l�nea 4).  Bus: 1, 9, 19, 51, 74  Cercan�as Renfe: Recoletos (l�neas C1, C2, C7 y C10).  Bicimad: Estaciones 95 (calle Claudio Coello, 109) y 107 (calle Serrano, 6).  Aparcamiento: plaza de Col�n (2).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a71f3216571c010VgnVCM1000000b205a0aRCRD	VILLANUEVA	CALLE	V	12	Entreplanta	A			MADRID	MADRID	28001	RECOLETOS	SALAMANCA	441573	4474885	40.42254598598297	-3.68874131027488	915 782 048	914 357 132	emb.espana@gouv.mc	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7903	Embajada de Nicaragua				Metro: Arturo Soria (l�nea 4) y Esperanza (l�nea 4).  Bus: 120, 122.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c81f3216571c010VgnVCM1000000b205a0aRCRD	PUERTO DE SANTA MARIA	CALLE	V	73		B			MADRID	MADRID	28043	CANILLAS	HORTALEZA	444684	4478943	40.45931841429917	-3.6524238447949635	914 171 649		embajada.espana@cancilleria.gob.ni	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7904	Embajada de Nigeria				Metro: Santiago Bernab�u (l�nea 10), Concha Espina (l�nea 9).  Bus: 120, 43, 14.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f91f3216571c010VgnVCM1000000b205a0aRCRD	SEGRE	CALLE	V	23					MADRID	MADRID	28002	EL VISO	CHAMARTIN	441930	4478051	40.45109181438889	-3.6848225800571006	915 630 911 / 915 633 144 / 915 630 971	914 116 700 / 915 636 320		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7905	Embajada de Noruega				Metro: Col�n (l�nea 4), Serrano (l�nea 4), Retiro (l�nea 2).  Bus: 21, 53, 1, 19, 51, 74, 9.  Cercan�as Renfe: Recoletos (l�neas C1, C2, C7, C10).  Bicimad: Estaciones 106 a y b (calle Serrano, 34).  Aparcamiento: Col�n (2), plaza de Col�n.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b1b1f3216571c010VgnVCM1000000b205a0aRCRD	SERRANO	CALLE	V	26	5				MADRID	MADRID	28001	RECOLETOS	SALAMANCA	441648	4475067	40.42419079459679	-3.6878739673021554	914 363 840	914 363 879	emb.madrid@mfa.no	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7956	Embajada de Nueva Zelanda				Metro: Gregorio Mara��n (l�neas 7, 10).  Bus: 12, 16, 61, 14, 150, 27, 45, 147, 40, 7.  Bicimad: Estaci�n 141 (paseo de la Castellana, 43).  Aparcamiento: Serrano I (62), calle Serrano entre Hermanos Becquer y Marqu�s de Villamejor.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=44c1f3216571c010VgnVCM1000000b205a0aRCRD	PINAR	CALLE	V	7	3				MADRID	MADRID	28006	CASTELLANA	SALAMANCA	441605	4476519	40.43726808887648	-3.6885142239148925	915 230 226	915 230 171	embnuevazelanda@telefonica.net	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
4647536	Embajada de Om�n				Bus: 124.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4a9e5e47e125110VgnVCM1000000b205a0aRCRD	CARDENAL HERRERA ORIA	AVENIDA	V	138					MADRID	MADRID	28034	MIRASIERRA	FUENCARRAL-EL PARDO	440585	4482311	40.489372517911235	-3.701082104378252	917 364 445	917 354 536	oman.emb.madrid@gmail.com	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
33199	Embajada de Orden de Malta				Metro: Sevilla (l�nea 2), Ant�n Mart�n (l�nea 1).  Bus: 002, M1, 53, 001, 10, 14, 27, 34, 37, 45, C03, 15, 20.  Bicimad: Estaci�n 29 (calle del Marqu�s de Cubas, 25).  Aparcamiento: Cortes (46) plaza de las Cortes.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1fcd059cb751c010VgnVCM2000000c205a0aRCRD	PRADO	CALLE	V	26					MADRID	MADRID	28014	CORTES	CENTRO	440830	4474076	40.41520561977732	-3.6974239687412025	914 201 857	914 201 942	spainembassy@orderofmalta.int	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7907	Embajada de Pakist�n				Metro: Gregorio Mara��n (l�neas 7, 10).  Bus: 16, 19, 51, 9, 12.  Bicimad: Estaci�n 250 (calle Serrano, 113B).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69e1f3216571c010VgnVCM1000000b205a0aRCRD	PEDRO DE VALDIVIA	CALLE	V	16					MADRID	MADRID	28006	EL VISO	CHAMARTIN	441648	4476725	40.43912685155856	-3.688026179153966	913 458 995 / 913 458 986	913 458 158	parepmadrid1@mofa.gov.pk	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
6328329	Embajada de Palestina				Metro: Pio XII (l�nea 9), Duque de Pastrana (l�nea 9)  Bus: 150, 16, 29, 107, 70.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=44e4b589820a5310VgnVCM2000000c205a0aRCRD	PIO XII	AVENIDA	V	20					MADRID	MADRID	28016	NUEVA ESPA�A	CHAMARTIN	442770	4479685	40.465869898534564	-3.6750643949484867	913 453 258 / 913 453 262	913 454 287		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7908	Embajada de Panam�				Metro: Alonso Mart�nez (l�neas 4, 5 y 10), Rub�n Dar�o (l�nea 5).    Bus: 7.   Bicimad: Estaci�n 198 (glorieta Rub�n Dar�a, 2).  Aparcamiento: Almagro (12) calle Almagro n�mero 11.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbf1f3216571c010VgnVCM1000000b205a0aRCRD	CARACAS	CALLE	V	23		IZQUIERDA			MADRID	MADRID	28010	ALMAGRO	CHAMBERI	441137	4475797	40.43073323148883	-3.6939542885166206	915 765 001	915 767 161		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7909	Embajada de Paraguay				Metro: Santiago Bernabeu (l�nea 10), Cuzco (l�nea 10).  Bus: 126, 147, 27, 40, 150, 5.  Bicimad: Estaci�n 253 (calle Doctor Fleming, 7).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e02f3216571c010VgnVCM1000000b205a0aRCRD	DOCTOR FLEMING	CALLE	V	3	1				MADRID	MADRID	28036	HISPANOAMERICA	CHAMARTIN	441550	4478481	40.45493881024835	-3.689343217985603	914 572 456	914 570 924	secretaria@embajadadelparaguay.es	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7906	Embajada de Pa�ses Bajos (Holanda)				Metro: Bego�a (l�nea 10).  Bus: 124, 134, 135, 173, 175, 176, 178, 67, 147, 174, 66.  Bicimad: Estaci�n 248 (calle Sinesio Delgado, 2).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6d1f3216571c010VgnVCM1000000b205a0aRCRD	CASTELLANA	PASEO	V	259	36			D	MADRID	MADRID	28046	LA PAZ	FUENCARRAL-EL PARDO	441744	4480809	40.47592404926307	-3.6872691224974417	913 537 500	913 537 565	mad@minbuza.nl	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7910	Embajada de Per�				Metro: Gregorio Mara��n (l�neas 7, 10), Rub�n Dar�o (l�nea 5), Iglesia (l�nea 1).  Bus: 16, 5, 61, 147, 40, 7.  Bicimad: Estaci�n 125 (calle Fern�ndez de la Hoz, 29).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1122f3216571c010VgnVCM1000000b205a0aRCRD	ZURBANO	CALLE	V	70	BAJA				MADRID	MADRID	28010	ALMAGRO	CHAMBERI	441336	4476607	40.43616945348523	-3.692959769973163	914 314 242	915 776 861	lepru@embajadaperu.es	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7911	Embajada de Polonia				Bus: 82, 137, 64.	Secci�n Consular:   Calle Goya 15-4.&amp;ordm; Tel�fono: 914 362 632 Correo electr�nico: madryt.amb.wk@msz.gov.pl  Cita previa: www.e-konsulat.gov.pl/Default.aspx  Cita previa tel�fono: 914 362 757	3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a332f3216571c010VgnVCM1000000b205a0aRCRD	GUISANDO	CALLE	V	23				bis	MADRID	MADRID	28035	CIUDAD UNIVERSITARIA	MONCLOA-ARAVACA	438085	4480274	40.470839866907276	-3.7303803419819235	913 736 605	913 769 572	madryt.amb.sekretariat@msz.gov.pl	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7917	Embajada de Portugal				Metro: N��ez de Balboa (l�nea 5, 9)   Bus: 1, 19, 51, 74,  9.   Bicimad: Estaciones 103 (calle Jos� Ortega y Gasset, 4) y 88 (calle Vel�zquez, 75).  Aparcamiento: Vel�zquez Juan Bravo (58) calle Vel�zquez y calle Juan Bravo.	Asuntos Consulares:   Direcci�n: calle Lagasca 88, 4&amp;ordm;-C, 28001, Madrid Tel�fono: 915 773 585 Fax: 915 776 802 Correo electr�nico: secretaria@madrid.dgaccp.pt    Agregadur�a de Defensa:   Direcci�n: calle Pinar 1, 28006, Madrid. Tel�fono: 914 261 075 / 914 261 076 Fax: 914 261 078 Correo electr�nico: agregdefensa@infonegocio.com    Consejer�a de Educaci�n:   Direcci�n: calle Lagasca 88, 4&amp;ordm;-C, 28001, Madrid Tel�fono: 913 080 696 Fax: 913 080 732 Correo electr�nico: cepe.espanha@camoens.mne.pt    Asuntos Comerciales:   Direcci�n: Calle Lagasca 88, 4&amp;ordm;-B, 28001, Madrid Tel�fono: 917 617 200 Fax: 915 711 424 Correo electr�nico: aicep.madrid@portugalglobal.pt    Asuntos de Turismo:   Direcci�n: calle Lagasca 88, 4&amp;ordm;-B, 28001, Madrid Tel�fono: 917 617 200 / 902 190 019 Fax: 915 711 424 E-mail: edt.espanha@turismodeportugal.pt	3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3642f3216571c010VgnVCM1000000b205a0aRCRD	LAGASCA	CALLE	V	88	4	A			MADRID	MADRID	28001	CASTELLANA	SALAMANCA	441918	4475700	40.42991206232817	-3.6847491581278606	917 824 960	917 824 972	madrid@mne.pt	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
170151	Embajada de Qatar				Metro: Alonso Mart�nez (l�neas 4, 5 y 10), Col�n (l�nea 4).  Bus: 14, 150, 27, 45, 5.  Bicimad: Estaci�n 104 (paseo de la Castellana, 4).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9eae0e1f181c010VgnVCM1000000b205a0aRCRD	CASTELLANA	PASEO	V	15	5				MADRID	MADRID	28046	ALMAGRO	CHAMBERI	441455	4475504	40.42811394313855	-3.690189203244315	913 106 926	913 104 851		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7883	Embajada de Reino Unido de Gran Breta�a e Irlanda del Norte				Metro: Bego�a (l�nea 10).  Bus: 124, 134, 135, 173, 175, 176, 178, 67, 147, 174, 66.  Bicimad: Estaci�n 248 (calle Sinesio Delgado, 2).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c852f3216571c010VgnVCM1000000b205a0aRCRD	CASTELLANA	PASEO	V	259		D		Torre Espacio	MADRID	MADRID	28046	LA PAZ	FUENCARRAL-EL PARDO	441744	4480809	40.47592404926307	-3.6872691224974417	917 146 300	917 146 305	Oliver.Thorpe@fco.gov.uk	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7962	Embajada de Rep�blica Checa				Metro: Duque de Pastrana (l�nea 9), P�o XII (l�nea 9).  Bus: 107, 29, 70.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b62f3216571c010VgnVCM1000000b205a0aRCRD	COMANDANTE FRANCO	AVENIDA	V	34					MADRID	MADRID	28016	NUEVA ESPA�A	CHAMARTIN	442995	4479691	40.46594286739446	-3.672409949254646	913 531 880	913 531 885	madrid@embassy.mzv.cz	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7918	Embajada de Rep�blica Dominicana				Metro: Rub�n Dar�o (l�nea 5), N��ez de Balboa (l�neas 5, 9).  Bus: 19, 51, 9, 14, 150, 27, 45, 5.  Bicimad: Estaciones 103 (calle Jos� Ortega y Gasset, 4) y 142 (paseo de la Castellana, 42).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed72f3216571c010VgnVCM1000000b205a0aRCRD	CASTELLANA	PASEO	V	30	1	DERECHA			MADRID	MADRID	28046	CASTELLANA	SALAMANCA	441619	4475887	40.43157571673001	-3.6882911089925896	914 315 395	914 358 139	embajada@embajadadominicana.es	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7919	Embajada de Ruman�a				Metro: Colombia (l�neas 8, 9), Pio XII (l�nea 9).  Bus: 51, 150, 11, 40, 16, 29.  Bicimad: Estaci�n 254 (avenida P�o XII, 3).  Aparcamiento: Rep�blica Dominicana (61), plaza Rep�blica Dominicana.	Secci�n Consular:  Avenida de la Albufera, 319. Tel�fono: 913 501 881 / 649 656 032. Fax: 914 165 025.	3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7092f3216571c010VgnVCM1000000b205a0aRCRD	ALFONSO XIII	AVENIDA	V	157					MADRID	MADRID	28016	NUEVA ESPA�A	CHAMARTIN	442485	4479057	40.46019291202317	-3.6783690131760567	913 599 425	913 452 917	madrid@mae.ro	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7928	Embajada de Rusia				Metro: Rep�blica Argentina (l�nea 6), Cruz del Rayo (l�nea 9).  Bus: 7, C2, 16, 19, C1, 51.	Asuntos Consulares:   Calle Joaqu�n Costa, 33. Tel�fono 914 112 957. Fax: 915 627 830. Correo electr�nico: consm@arrakis.es.   Asuntos Comerciales:   Calle Carbonero y Sol, 2. Tel�fonos: 915 624 449 y 914 111 900. Fax: 914 111 950. Correo electr�nico: info@rusiaspain.com	3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=03a2f3216571c010VgnVCM1000000b205a0aRCRD	VELAZQUEZ	CALLE	V	155					MADRID	MADRID	28002	EL VISO	CHAMARTIN	442081	4477346	40.444751383993676	-3.6829776549736115	915 622 264 / 914 110 807	915 629 712	embrues@infonegocio.com	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
21162	Embajada de San Marino				Metro: Cruz del Rayo (l�nea 9), Prosperidad (l�nea 4), Avenida de Am�rica (l�neas 4, 6, 7, 9).  Bus: 73, 9, 29, 52, 1.  Bicimad: Estaci�n 146 (calle Mar�a Francisca, 1).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=06fc7d448b51c010VgnVCM2000000c205a0aRCRD	PADRE JESUS ORDO&amp;Ntilde;EZ	CALLE	V	18	3	IZQUIERDA			MADRID	MADRID	28002	PROSPERIDAD	CHAMARTIN	442527	4476977	40.44145820584704	-3.6776854132094505	915 639 000	915 631 931	amb.spagna@gov.sm	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
67679	Embajada de Santa Sede (Nunciatura apost�lica)				Metro: Duque de Pastrana (l�nea 9).  Bus: 16, 150.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0763827a9e41c010VgnVCM2000000c205a0aRCRD	PIO XII	AVENIDA	V	46					MADRID	MADRID	28016	CASTILLA	CHAMARTIN	442920	4479990	40.4686277265949	-3.673334399530984	917 668 311	917 667 085	nunap@nunciaturapostolica.es	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
98181	Embajada de Senegal				Metro: Herrera Oria (l�nea 9).  Bus: 133, 124.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6794f36ff81c010VgnVCM1000000b205a0aRCRD	MORALZARZAL	CALLE	V	18					MADRID	MADRID	28034	MIRASIERRA	FUENCARRAL-EL PARDO	440267	4482310	40.4893449888833	-3.704826324433652	917 451 003	917 451 148		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
127109	Embajada de Serbia				Metro: Retiro (l�nea 2).  Bus: 1, 19, 51, 74, 9, 2, 20, 28, 146, 15, 52.  Bicimad: Estaci�n 102 (calle Alcal�, 95).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=16048899fc81c010VgnVCM1000000b205a0aRCRD	VELAZQUEZ	CALLE	V	3					MADRID	MADRID	28001	RECOLETOS	SALAMANCA	441920	4474765	40.42148926032306	-3.6846401694200934	915 635 045 / 915 635 046	915 630 440	ambasada.madrid@mfa.rs	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7921	Embajada de Siria				Metro: Ant�n Mart�n (l�nea 1), Estaci�n del Arte (Atocha) (l�nea 1).  Bus: 001, 10, 14, 27, 34, 37, 45, C03.  Cercan�as Renfe: Atocha (C1, C2, C3, C4, C5, C7, C8, C10).  Bicimad: Estaciones 27 (calle Jes�s, 1) y 67 (calle Almad�n, 28).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=95b2f3216571c010VgnVCM1000000b205a0aRCRD	PLATERIA DE MARTINEZ	PLAZA	V	1	1				MADRID	MADRID	28014	CORTES	CENTRO	441141	4473777	40.4125341323426	-3.6937308712796155	914 201 602	914 202 681	embajada.siria@hotmail.com	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7922	Embajada de Sud�frica				Metro: N��ez de Balboa (l�neas 5, 9), Rub�n Dar�o (l�nea 5).  Bus: 1, 74, 19, 51, 9.  Bicimad: Estaci�n 130 (calle Ortega y Gasset, 4).  Aparcamiento: Serrano II (39) calle Serrano entre Ortega Gasset y Hermosilla.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28c2f3216571c010VgnVCM1000000b205a0aRCRD	CLAUDIO COELLO	CALLE	V	91	6 y 7				MADRID	MADRID	28006	CASTELLANA	SALAMANCA	441821	4475787	40.43068902185026	-3.6859006104054375	914 363 780	915 777 414	madrid.embassy@dirco.gov.za	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
99100	Embajada de Sud�n				Bus: 82.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=89894f36ff81c010VgnVCM1000000b205a0aRCRD	MIRAFLORES	AVENIDA	V	63					MADRID	MADRID	28035	CIUDAD UNIVERSITARIA	MONCLOA-ARAVACA	437853	4480408	40.47203025842744	-3.733123924003301	914 174 903	915 972 516		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
